loss,poison loss,clean loss,acc,poison acc,clean acc,xloss,uloss,lambda_u
0.4934508943688342,,,,,,0.4742807971383627,0.0015035826177349,12.749961451480264
0.500538871270237,,,,,,0.4810382572618437,0.0015199955296484,12.828908819901317
0.4913836567698126,,,,,,0.4717301619675709,0.0015226613177622,12.907856188322368
0.4957244369093132,,,,,,0.4760591413842121,0.001514224397615,12.98680355674342
0.4962460748481589,,,,,,0.4766382251259529,0.0015007081757973,13.065750925164473
0.4977396613276141,,,,,,0.4782291773994984,0.0014843169468663,13.144698293585527
0.4811894068020592,,,,,,0.4623493935564511,0.001424698003867,13.22364566200658
0.4986460787022224,,,,,,0.4789136329600296,0.0014833222547125,13.302593030427632
0.4976248652033064,,,,,,0.4779068851617012,0.0014735943394031,13.381540398848689
0.4996479433382319,,,,,,0.479799011843852,0.0014746455834926,13.460487767269738
0.4994753600917647,,,,,,0.4796186842249881,0.0014665785362886,13.53943513569079
0.5004135970129937,,,,,,0.4804701461744116,0.0014643752571763,13.618382504111844
0.4913681822499711,,,,,,0.4717600126109573,0.0014315503937023,13.697329872532894
0.5002066672277579,,,,,,0.4802085059441197,0.0014516042255077,13.776277240953949
0.4942634337662639,,,,,,0.4745872924117975,0.0014200806356011,13.855224609374998
0.4981685487464347,,,,,,0.4782824580495344,0.0014271938514867,13.934171977796051
0.48764840008198,,,,,,0.468406090807548,0.0013731931232938,14.013119346217106
0.4908102246840826,,,,,,0.4713477158697969,0.0013811011915954,14.092066714638158
0.4967031468140703,,,,,,0.4767750701003024,0.0014062495190317,14.17101408305921
0.5021328448224267,,,,,,0.4820034013177974,0.0014125323840148,14.249961451480264
0.4927447337058765,,,,,,0.4730944220800666,0.0013714028177425,14.328908819901317
0.4958580232214444,,,,,,0.4758986870260742,0.0013853668478581,14.407856188322368
0.481286689634544,,,,,,0.4622668897923176,0.0013129804829755,14.48680355674342
0.4858236547754586,,,,,,0.4663949346256686,0.0013338326172616,14.565750925164473
0.4933257875679828,,,,,,0.4735852946139403,0.0013479791611779,14.644698293585526
0.4936472753252019,,,,,,0.4737802796016694,0.0013493375604953,14.72364566200658
0.4789743132923831,,,,,,0.459830559094371,0.001293191596753,14.802593030427634
0.4809208363653852,,,,,,0.4618234899162416,0.0012833044456392,14.881540398848683
0.4889586195354241,,,,,,0.4693951296055729,0.001307674720289,14.960487767269736
8.44532991710462,8.448544803418612,8.445132205360814,0.367959893063495,0.5177753661808214,0.3612805848058901,,,
8.038509168122944,8.150433741117778,8.032682318436471,0.4707360361751757,0.6608212966667978,0.4607504778786709,,,
6.649785769613166,8.103181688409103,6.571245921285529,0.6338802795661124,0.335629186740047,0.649845540523529,,,
4.597218538585462,8.765164425498561,4.3710610992030094,0.7247568651249534,0.0895931303108993,0.7586570162522165,,,
3.4213081911990515,9.088557695087632,3.1261362402062667,0.7328680032177975,0.0615991663775946,0.767934450977727,,,
3.0063412691417493,9.23260101519133,2.68383042435897,0.7369895953881113,0.0569503986717839,0.7722394623254475,,,
2.7882475727482845,9.431038505152651,2.438770896510074,0.7486079899888289,0.0402091692544912,0.7857887650790968,,,
2.6021820369519686,9.577387809753418,2.2336661439192924,0.7773786940072712,0.0145333297550678,0.8176992441478529,,,
2.469417710053293,9.687933520266885,2.091705648522628,0.7832770755416468,0.0096258025028203,0.823751405665749,,,
2.397479308278937,9.792599025525544,2.002351208737022,0.7831572137380901,0.0097728297114372,0.8245284745567724,,,
2.3250646716669987,9.80243572435881,1.9296140545292904,0.7875039012808549,0.0072308565048795,0.8287797350632516,,,
2.273747437878659,9.890391851726331,1.875057458877564,0.7877265591370431,0.0055742806902057,0.8286371482046027,,,
2.2563747042103817,9.92973774357846,1.8524425217979832,0.7894594637971175,0.0041295546842248,0.830785268231442,,,
2.2392563317951404,9.933528398212632,1.837930396983498,0.7893322894447728,0.0100048102046314,0.8298947560159784,,,
2.215714831101267,9.929237215142502,1.8104586538515592,0.7912045591755917,0.0110822578794077,0.8322059606250963,,,
2.1874282109109977,9.930491999575969,1.781814600292005,0.7936667894062243,0.0154007763454788,0.8344380416368183,,,
2.184114506370143,9.990148443924753,1.778801811368842,0.7908031281672026,0.005649149711979,0.8315394144309195,,,
2.174261287639016,10.00240747552169,1.760334008618405,0.7930378255091215,0.0060035710860239,0.8346412370079442,,,
2.15444312597576,10.047259180169355,1.7469562229357267,0.7927464999650654,0.0068567251100351,0.8333902766830042,,,
2.149675005360653,9.999685588635897,1.7286084011981362,0.7961290196368569,0.0107212478393002,0.8382803327158878,,,
0.8678484071388084,,,,,,0.8478925509953115,0.0123384629387146,1.6183825041118425
0.7479212787093275,,,,,,0.7286253216479963,0.0113695623847434,1.6973298725328947
0.7193306421140733,,,,,,0.7008048710558796,0.0104316724273303,1.7762772409539471
0.6934584975069811,,,,,,0.6756319326168523,0.0096090544656703,1.855224609375
0.6830037046183861,,,,,,0.6657647592819558,0.0089176926502716,1.9341719777960529
0.6797392439220857,,,,,,0.6624173785157836,0.0086039214754976,2.0131193462171053
0.6701743410876588,,,,,,0.6533604195692533,0.0080375116946669,2.092066714638158
0.6334140906683388,,,,,,0.6175752782819472,0.0072983563595983,2.1710140830592106
0.6482644519373935,,,,,,0.6318425522758844,0.007299656148092,2.249961451480264
0.6255578335658356,,,,,,0.609888083138685,0.0067273950483794,2.3289088199013155
0.6298612519522067,,,,,,0.6138307488217833,0.0066578788122342,2.4078561883223686
0.6332656002878139,,,,,,0.6172141035740424,0.0064570085522674,2.486803556743421
0.6175282531557968,,,,,,0.6014549012834323,0.006263582874439,2.565750925164474
0.6155521467990184,,,,,,0.5992310556366647,0.0061712133880114,2.644698293585526
0.604645380412876,,,,,,0.5887756491611071,0.0058270161042166,2.723645662006579
0.6127755487214017,,,,,,0.5966048659670378,0.0057703828386124,2.802593030427632
0.5887668742716414,,,,,,0.5730742927999017,0.0054471391063302,2.881540398848684
0.6075743020073787,,,,,,0.5910336081415153,0.0055868259014211,2.960487767269737
0.6050533505122075,,,,,,0.5880780337411124,0.0055870093289236,3.03943513569079
0.5987133519038252,,,,,,0.5823061795672402,0.0052634090737555,3.118382504111842
0.5886847970018607,,,,,,0.5723995092439509,0.0050934822115706,3.1973298725328947
0.5796675979081556,,,,,,0.5634538066506138,0.0049484615667072,3.276277240953948
0.5973334465033986,,,,,,0.5803889465469183,0.0050500024922133,3.355224609375
0.5843645856289186,,,,,,0.5678503402723436,0.0048097369624251,3.4341719777960527
0.5831275329810524,,,,,,0.5664640725540266,0.0047440376623946,3.5131193462171053
0.579856792346618,,,,,,0.5630950183212917,0.0046655739883565,3.5920667146381584
0.5815552605199628,,,,,,0.5647681450327582,0.0045715427846868,3.67101408305921
0.5755580810550782,,,,,,0.558638238263029,0.0045128590705818,3.749961451480264
0.556687706754019,,,,,,0.540547505662289,0.0042151137425765,3.828908819901316
0.5765595971961375,,,,,,0.5595698445404196,0.0043478338115772,3.9078561883223686
0.5607823981590627,,,,,,0.5444762320712471,0.0040906560103408,3.986803556743421
0.5758405455126194,,,,,,0.5586458871243849,0.0042296751963775,4.0657509251644735
